2023-11-07 16:08:40.028 INFO  [background-preinit] [o.h.validator.internal.util.Version] - HV000001: Hibernate Validator 6.2.5.Final
2023-11-07 16:32:01.577 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Completed initialization in 0 ms
2023-11-07 16:34:49.976 INFO  [background-preinit] [o.h.validator.internal.util.Version] - HV000001: Hibernate Validator 6.2.5.Final
2023-11-07 16:34:49.987 INFO  [restartedMain] [com.shop.Pro05Application] - Starting Pro05Application using Java 17.0.7 on FULL8-011 with PID 23536 (C:\Users\db400tea\Desktop\1107\1107 오전 작업 이후 SMTP 작업 전\11071515\SpringBoot_Study\pro05\build\classes\java\main started by db400tea in C:\Users\db400tea\Desktop\1107\1107 오전 작업 이후 SMTP 작업 전\11071515\SpringBoot_Study\pro05)
2023-11-07 16:34:49.988 INFO  [restartedMain] [com.shop.Pro05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-07 16:34:50.201 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-11-07 16:34:50.202 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-11-07 16:34:50.602 WARN  [restartedMain] [o.m.spring.mapper.ClassPathMapperScanner] - No MyBatis mapper was found in '[com.shop]' package. Please check your configuration.
2023-11-07 16:34:50.827 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-07 16:34:50.832 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-07 16:34:50.833 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-07 16:34:50.833 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-07 16:34:50.876 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-07 16:34:50.876 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 674 ms
2023-11-07 16:34:50.963 WARN  [restartedMain] [o.s.b.a.s.s.UserDetailsServiceAutoConfiguration] - 

Using generated security password: 96116ee5-a1e0-445e-85c9-d382824ed3df

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2023-11-07 16:34:51.023 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@4655fc3d, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7d184982, org.springframework.security.web.context.SecurityContextPersistenceFilter@65a1b5ab, org.springframework.security.web.header.HeaderWriterFilter@18b5acc3, org.springframework.security.web.csrf.CsrfFilter@5768125a, org.springframework.security.web.authentication.logout.LogoutFilter@254ce7dc, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@42472bb3, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@6fbc9e53, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@384d4b02, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@62b97f4f, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@24caa07e, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@be08adf, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6a56a52, org.springframework.security.web.session.SessionManagementFilter@78c4297e, org.springframework.security.web.access.ExceptionTranslationFilter@7f544902, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@158df6c5]
2023-11-07 16:34:51.110 INFO  [restartedMain] [o.s.b.a.w.s.WelcomePageHandlerMapping] - Adding welcome page template: index
2023-11-07 16:34:51.268 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-07 16:34:51.277 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-07 16:34:51.286 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-07 16:34:51.292 INFO  [restartedMain] [com.shop.Pro05Application] - Started Pro05Application in 1.601 seconds (JVM running for 2.02)
2023-11-07 16:34:58.214 INFO  [http-nio-8085-exec-1] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-07 16:34:58.214 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2023-11-07 16:34:58.214 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Completed initialization in 0 ms
2023-11-07 16:35:38.791 INFO  [background-preinit] [o.h.validator.internal.util.Version] - HV000001: Hibernate Validator 6.2.5.Final
2023-11-07 16:35:38.794 INFO  [restartedMain] [com.shop.Pro05Application] - Starting Pro05Application using Java 17.0.7 on FULL8-011 with PID 23468 (C:\Users\db400tea\Desktop\1107\1107 오전 작업 이후 SMTP 작업 전\11071515\SpringBoot_Study\pro05\build\classes\java\main started by db400tea in C:\Users\db400tea\Desktop\1107\1107 오전 작업 이후 SMTP 작업 전\11071515\SpringBoot_Study\pro05)
2023-11-07 16:35:38.795 INFO  [restartedMain] [com.shop.Pro05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-07 16:35:38.936 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-11-07 16:35:38.936 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-11-07 16:35:39.310 WARN  [restartedMain] [o.m.spring.mapper.ClassPathMapperScanner] - No MyBatis mapper was found in '[com.shop]' package. Please check your configuration.
2023-11-07 16:35:39.545 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-07 16:35:39.549 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-07 16:35:39.550 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-07 16:35:39.550 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-07 16:35:39.593 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-07 16:35:39.593 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 657 ms
2023-11-07 16:35:39.680 WARN  [restartedMain] [o.s.b.a.s.s.UserDetailsServiceAutoConfiguration] - 

Using generated security password: d027b85a-e483-427c-b1bf-363677ffcae3

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2023-11-07 16:35:39.737 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@4a8542cb, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@53a1923a, org.springframework.security.web.context.SecurityContextPersistenceFilter@5c51d4b1, org.springframework.security.web.header.HeaderWriterFilter@67147e24, org.springframework.security.web.csrf.CsrfFilter@9919b47, org.springframework.security.web.authentication.logout.LogoutFilter@b195863, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@544cfcbd, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@29c6a3fc, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@372dcba2, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@6fd342a6, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@37deec2, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@76e1671a, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@3bac810b, org.springframework.security.web.session.SessionManagementFilter@5a40b735, org.springframework.security.web.access.ExceptionTranslationFilter@5dd938c2, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@2d933172]
2023-11-07 16:35:39.823 INFO  [restartedMain] [o.s.b.a.w.s.WelcomePageHandlerMapping] - Adding welcome page template: index
2023-11-07 16:35:39.980 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-07 16:35:39.990 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-07 16:35:40.004 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-07 16:35:40.010 INFO  [restartedMain] [com.shop.Pro05Application] - Started Pro05Application in 1.393 seconds (JVM running for 1.771)
2023-11-07 16:35:50.084 INFO  [http-nio-8085-exec-1] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-07 16:35:50.084 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2023-11-07 16:35:50.085 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Completed initialization in 1 ms
2023-11-07 16:37:31.507 INFO  [background-preinit] [o.h.validator.internal.util.Version] - HV000001: Hibernate Validator 6.2.5.Final
2023-11-07 16:37:31.511 INFO  [restartedMain] [com.shop.Pro05Application] - Starting Pro05Application using Java 17.0.7 on FULL8-011 with PID 21524 (C:\Users\db400tea\Desktop\1107\1107 오전 작업 이후 SMTP 작업 전\11071515\SpringBoot_Study\pro05\build\classes\java\main started by db400tea in C:\Users\db400tea\Desktop\1107\1107 오전 작업 이후 SMTP 작업 전\11071515\SpringBoot_Study\pro05)
2023-11-07 16:37:31.512 INFO  [restartedMain] [com.shop.Pro05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-07 16:37:31.660 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-11-07 16:37:31.661 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-11-07 16:37:32.046 WARN  [restartedMain] [o.m.spring.mapper.ClassPathMapperScanner] - No MyBatis mapper was found in '[com.shop]' package. Please check your configuration.
2023-11-07 16:37:32.288 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-07 16:37:32.292 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-07 16:37:32.293 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-07 16:37:32.293 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-07 16:37:32.338 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-07 16:37:32.338 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 677 ms
2023-11-07 16:37:32.427 WARN  [restartedMain] [o.s.b.a.s.s.UserDetailsServiceAutoConfiguration] - 

Using generated security password: c102bb9a-40fd-43ee-8e3c-6a19b6cda9a3

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2023-11-07 16:37:32.487 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@46afdd4a, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@50ff5c9a, org.springframework.security.web.context.SecurityContextPersistenceFilter@13846514, org.springframework.security.web.header.HeaderWriterFilter@9919b47, org.springframework.security.web.csrf.CsrfFilter@1a4a6fb3, org.springframework.security.web.authentication.logout.LogoutFilter@76e1671a, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@282546f9, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@807e632, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@581d8b2c, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@4f0f9fb1, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@355582f0, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@473cc3ee, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6c3139fc, org.springframework.security.web.session.SessionManagementFilter@2ee9cba2, org.springframework.security.web.access.ExceptionTranslationFilter@7aeb5618, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@39a47dbd]
2023-11-07 16:37:32.574 INFO  [restartedMain] [o.s.b.a.w.s.WelcomePageHandlerMapping] - Adding welcome page template: index
2023-11-07 16:37:32.738 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-07 16:37:32.747 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-07 16:37:32.759 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-07 16:37:32.765 INFO  [restartedMain] [com.shop.Pro05Application] - Started Pro05Application in 1.445 seconds (JVM running for 1.836)
2023-11-07 16:37:42.052 INFO  [http-nio-8085-exec-1] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-07 16:37:42.052 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2023-11-07 16:37:42.053 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Completed initialization in 1 ms
2023-11-07 16:38:17.295 INFO  [background-preinit] [o.h.validator.internal.util.Version] - HV000001: Hibernate Validator 6.2.5.Final
2023-11-07 16:38:17.302 INFO  [restartedMain] [com.shop.Pro05Application] - Starting Pro05Application using Java 17.0.7 on FULL8-011 with PID 20484 (C:\Users\db400tea\Desktop\1107\1107 오전 작업 이후 SMTP 작업 전\11071515\SpringBoot_Study\pro05\build\classes\java\main started by db400tea in C:\Users\db400tea\Desktop\1107\1107 오전 작업 이후 SMTP 작업 전\11071515\SpringBoot_Study\pro05)
2023-11-07 16:38:17.302 INFO  [restartedMain] [com.shop.Pro05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-07 16:38:17.538 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-11-07 16:38:17.539 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-11-07 16:38:17.913 WARN  [restartedMain] [o.m.spring.mapper.ClassPathMapperScanner] - No MyBatis mapper was found in '[com.shop]' package. Please check your configuration.
2023-11-07 16:38:18.148 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-07 16:38:18.153 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-07 16:38:18.154 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-07 16:38:18.154 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-07 16:38:18.198 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-07 16:38:18.198 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 659 ms
2023-11-07 16:38:18.284 WARN  [restartedMain] [o.s.b.a.s.s.UserDetailsServiceAutoConfiguration] - 

Using generated security password: df741e6b-00ac-4ee6-a9f1-a5b3cc2d8e11

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2023-11-07 16:38:18.341 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@a54c4f5, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2779367b, org.springframework.security.web.context.SecurityContextPersistenceFilter@3511221c, org.springframework.security.web.header.HeaderWriterFilter@5a2950f9, org.springframework.security.web.csrf.CsrfFilter@6e8e5075, org.springframework.security.web.authentication.logout.LogoutFilter@498a5983, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@4655fc3d, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@5f425166, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@708377ca, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@6e87e948, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@2c1affb, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@30f97e57, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@15c530da, org.springframework.security.web.session.SessionManagementFilter@5e55ddf6, org.springframework.security.web.access.ExceptionTranslationFilter@6fbc9e53, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@62b97f4f]
2023-11-07 16:38:18.427 INFO  [restartedMain] [o.s.b.a.w.s.WelcomePageHandlerMapping] - Adding welcome page template: index
2023-11-07 16:38:18.584 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-07 16:38:18.593 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-07 16:38:18.603 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-07 16:38:18.609 INFO  [restartedMain] [com.shop.Pro05Application] - Started Pro05Application in 1.52 seconds (JVM running for 1.913)
2023-11-07 16:38:24.799 INFO  [http-nio-8085-exec-1] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-07 16:38:24.799 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2023-11-07 16:38:24.800 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Completed initialization in 1 ms
2023-11-07 16:38:40.077 INFO  [background-preinit] [o.h.validator.internal.util.Version] - HV000001: Hibernate Validator 6.2.5.Final
2023-11-07 16:38:40.081 INFO  [restartedMain] [com.shop.Pro05Application] - Starting Pro05Application using Java 17.0.7 on FULL8-011 with PID 19368 (C:\Users\db400tea\Desktop\1107\1107 오전 작업 이후 SMTP 작업 전\11071515\SpringBoot_Study\pro05\build\classes\java\main started by db400tea in C:\Users\db400tea\Desktop\1107\1107 오전 작업 이후 SMTP 작업 전\11071515\SpringBoot_Study\pro05)
2023-11-07 16:38:40.082 INFO  [restartedMain] [com.shop.Pro05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-07 16:38:40.227 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-11-07 16:38:40.227 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-11-07 16:38:40.600 WARN  [restartedMain] [o.m.spring.mapper.ClassPathMapperScanner] - No MyBatis mapper was found in '[com.shop]' package. Please check your configuration.
2023-11-07 16:38:40.831 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-07 16:38:40.836 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-07 16:38:40.837 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-07 16:38:40.837 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-07 16:38:40.880 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-07 16:38:40.880 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 652 ms
2023-11-07 16:38:40.967 WARN  [restartedMain] [o.s.b.a.s.s.UserDetailsServiceAutoConfiguration] - 

Using generated security password: cc25e854-a296-4a35-8b39-5c51446b6cce

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2023-11-07 16:38:41.026 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@6e87e948, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@35cb6029, org.springframework.security.web.context.SecurityContextPersistenceFilter@5a2950f9, org.springframework.security.web.header.HeaderWriterFilter@519fea18, org.springframework.security.web.csrf.CsrfFilter@7c9b2491, org.springframework.security.web.authentication.logout.LogoutFilter@4c110374, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@62b97f4f, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@24c33215, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@63d9db27, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@5093da8b, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@5e55ddf6, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@2c1affb, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@356c4826, org.springframework.security.web.session.SessionManagementFilter@be08adf, org.springframework.security.web.access.ExceptionTranslationFilter@3af223c5, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@768700d8]
2023-11-07 16:38:41.117 INFO  [restartedMain] [o.s.b.a.w.s.WelcomePageHandlerMapping] - Adding welcome page template: index
2023-11-07 16:38:41.277 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-07 16:38:41.286 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-07 16:38:41.297 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-07 16:38:41.303 INFO  [restartedMain] [com.shop.Pro05Application] - Started Pro05Application in 1.404 seconds (JVM running for 1.788)
2023-11-07 16:38:43.550 INFO  [http-nio-8085-exec-1] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-11-07 16:38:43.551 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Initializing Servlet 'dispatcherServlet'
2023-11-07 16:38:43.551 INFO  [http-nio-8085-exec-1] [o.s.web.servlet.DispatcherServlet] - Completed initialization in 0 ms
2023-11-07 16:43:29.269 INFO  [background-preinit] [o.h.validator.internal.util.Version] - HV000001: Hibernate Validator 6.2.5.Final
2023-11-07 16:43:29.273 INFO  [restartedMain] [com.shop.Pro05Application] - Starting Pro05Application using Java 17.0.7 on FULL8-011 with PID 14880 (C:\Users\db400tea\Desktop\1107\1107 오전 작업 이후 SMTP 작업 전\11071515\SpringBoot_Study\pro05\build\classes\java\main started by db400tea in C:\Users\db400tea\Desktop\1107\1107 오전 작업 이후 SMTP 작업 전\11071515\SpringBoot_Study\pro05)
2023-11-07 16:43:29.274 INFO  [restartedMain] [com.shop.Pro05Application] - No active profile set, falling back to 1 default profile: "default"
2023-11-07 16:43:29.444 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-11-07 16:43:29.444 INFO  [restartedMain] [o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor] - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-11-07 16:43:29.851 WARN  [restartedMain] [o.m.spring.mapper.ClassPathMapperScanner] - No MyBatis mapper was found in '[com.shop]' package. Please check your configuration.
2023-11-07 16:43:30.083 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat initialized with port(s): 8085 (http)
2023-11-07 16:43:30.088 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Initializing ProtocolHandler ["http-nio-8085"]
2023-11-07 16:43:30.089 INFO  [restartedMain] [org.apache.catalina.core.StandardService] - Starting service [Tomcat]
2023-11-07 16:43:30.089 INFO  [restartedMain] [org.apache.catalina.core.StandardEngine] - Starting Servlet engine: [Apache Tomcat/9.0.82]
2023-11-07 16:43:30.133 INFO  [restartedMain] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring embedded WebApplicationContext
2023-11-07 16:43:30.133 INFO  [restartedMain] [o.s.b.w.s.c.ServletWebServerApplicationContext] - Root WebApplicationContext: initialization completed in 689 ms
2023-11-07 16:43:30.201 WARN  [restartedMain] [o.s.b.a.s.s.UserDetailsServiceAutoConfiguration] - 

Using generated security password: 5adbbcda-872e-4507-9b54-f49356a59b46

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2023-11-07 16:43:30.246 INFO  [restartedMain] [o.s.s.web.DefaultSecurityFilterChain] - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@7f742c4b, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7c75babb, org.springframework.security.web.context.SecurityContextPersistenceFilter@55fca370, org.springframework.security.web.header.HeaderWriterFilter@552522b, org.springframework.security.web.csrf.CsrfFilter@6f71db12, org.springframework.security.web.authentication.logout.LogoutFilter@7c9fc42, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@601036a9, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@2f2abcd6, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@37011a31, org.springframework.security.web.session.SessionManagementFilter@16aae181, org.springframework.security.web.access.ExceptionTranslationFilter@5590474c, org.springframework.security.web.access.intercept.AuthorizationFilter@769eb385]
2023-11-07 16:43:30.345 INFO  [restartedMain] [o.s.b.a.w.s.WelcomePageHandlerMapping] - Adding welcome page template: index
2023-11-07 16:43:30.509 INFO  [restartedMain] [o.s.b.d.a.OptionalLiveReloadServer] - LiveReload server is running on port 35729
2023-11-07 16:43:30.518 INFO  [restartedMain] [o.apache.coyote.http11.Http11NioProtocol] - Starting ProtocolHandler ["http-nio-8085"]
2023-11-07 16:43:30.528 INFO  [restartedMain] [o.s.b.w.embedded.tomcat.TomcatWebServer] - Tomcat started on port(s): 8085 (http) with context path ''
2023-11-07 16:43:30.534 INFO  [restartedMain] [com.shop.Pro05Application] - Started Pro05Application in 1.467 seconds (JVM running for 1.865)
2023-11-07 16:43:35.395 INFO  [http-nio-8085-exec-1] [o.a.c.c.C.[Tomcat].[localhost].[/]] - Initializing Spring DispatcherServlet 'dispatcherServlet'
